Track ID,Track Name,Artists,genres,duration_ms,explicit,popularity,Album,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
7jS2WbmKcdxm4Cu3FaX4O3,Wanna Be Bad,KELLA,,173108,False,8,Wanna Be Bad,2019-04-26,0.819,0.449,4,-7.739,1,0.0851,0.242,0.00527,0.237,0.421,111.16
5zxwumO0laRosoeOvbVSvc,Bright Blue Skies,Mitch James,,182906,False,46,Mitch James - Deluxe Edition,2018-09-14,0.799,0.373,7,-8.999,1,0.0558,0.259,0.0,0.166,0.534,98.035
5sHecmVKk5pCXO1JApAkt7,Lines,bülow,,201480,False,37,Damaged Vol. 1,2017-11-03,0.801,0.339,0,-9.684,0,0.281,0.229,0.0,0.177,0.642,165.977
4CFJuKGq5CiGF95M2Jrw3S,Cool Again,Shoffy,,191935,False,49,Lenses,2018-11-16,0.803,0.449,11,-6.861,1,0.0745,0.443,3.32e-05,0.127,0.655,90.077
3fT6xqEkC1jm4mHjOyXbKw,Wanted,OneRepublic,,136247,False,50,Human (Deluxe),2021-08-27,0.665,0.539,1,-6.613,1,0.0699,0.165,0.0,0.0912,0.666,145.828
1aJ7LAsTWiitoc8HbYt7dj,I Still Do,Why Don't We,,147209,False,42,I Still Do,2019-07-26,0.812,0.736,2,-6.016,0,0.0575,0.0833,0.0,0.109,0.566,114.017
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,,181026,False,78,Happiness Begins,2019-06-07,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,Dominic Fike,,177666,False,79,"Don't Forget About Me, Demos",2018-10-16,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,,207038,False,57,Liar,2019-09-04,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016
3ENiHpjU5XGko8zK7X9kJp,Easy,Great Good Fine Ok,,184141,False,27,GGFOUR,2019-06-28,0.846,0.703,6,-4.434,1,0.0744,0.352,4.08e-05,0.0938,0.778,112.046
3plZS2cU2xgAQm0iyuSu8X,Can't Help the Way,Foley,,189857,False,0,Can't Help the Way,2019-06-28,0.746,0.631,11,-4.699,0,0.3,0.43,0.0,0.111,0.808,101.977
1xU2QZ40MY4Ex2pfczZa9U,Stack It Up (feat. A Boogie Wit da Hoodie),"Liam Payne,A Boogie Wit da Hoodie",,166406,False,47,Stack It Up (feat. A Boogie Wit da Hoodie),2019-09-18,0.743,0.812,7,-3.069,1,0.132,0.153,0.0,0.0642,0.606,100.047
0YjaYbmmCgUUwOVAA3wqiV,"Bumper Car (Feat. NO:EL, Young B)","Han Yo Han,NO:EL,YANGHONGWON",,200046,False,36,Bumper Car,2018-01-29,0.724,0.955,1,-0.392,1,0.0667,0.169,0.0,0.181,0.812,120.041
6tgVI8jFmgbCUhxxyCt2yD,We Higher (Prod. GroovyRoom),"GroovyRoom,lIlBOI,BLASÉ,Roh Yun Ha,Polodared,Chillin Homie,Fleeky Bang",,322173,False,42,SHOW ME THE MONEY 11 Episode 1,2022-12-03,0.768,0.93,11,-2.243,0,0.183,0.146,0.0,0.078,0.453,145.004
3tKtU9UOlNChXisFihGQ2G,flex (Prod. By GIRIBOY),"GIRIBOY,Kid Milli,NO:EL,Swings",,226198,False,39,Dingo X Indigo Music,2018-07-31,0.871,0.786,7,-2.28,1,0.0846,0.177,0.0,0.0548,0.948,146.938
3uJN5Acv1WMsITAEvHuJox,Boong-Boong (Prod. by GroovyRoom),"HAON,GroovyRoom,Sik-K",,234352,False,43,School Rapper 2 Final,2018-04-14,0.823,0.697,0,-4.53,0,0.0533,0.443,0.0,0.085,0.929,136.03
6CxxgFhfvh5uz6h4l0ltzP,Good Day (Prod. by CODE KUNST),"pH-1,Kid Milli,Loopy,CODE KUNST,Paloalto",,266346,False,43,Show Me the Money 777 Episode 1,2018-10-06,0.718,0.697,6,-4.091,0,0.268,0.35,0.0,0.224,0.475,154.995
4g6XOg9rvB55GCTJcYchOG,METEOR,CHANGMO,,197096,False,47,Boyhood,2019-11-29,0.728,0.642,8,-4.989,1,0.0727,0.316,0.0,0.0834,0.755,185.795
2Zr0bYRHwWXi7eM2wuE6Aj,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"MIRANI,Munchman,Khundi Panda,MUSHVENOM,GroovyRoom,JUSTHIS",,335253,False,44,Show Me the Money 9 Episode 1,2020-11-21,0.694,0.887,2,-2.592,0,0.119,0.0683,0.0,0.325,0.868,140.01
7K31QxS2DmTBxdYldd8yqf,"Tomorrow (Feat. GIRIBOY, BIG Naughty)","lIlBOI,GIRIBOY,BIG Naughty",,276152,False,42,Show Me The Money 9 Episode 3,2020-12-05,0.776,0.597,9,-6.234,1,0.371,0.395,0.0,0.0664,0.495,78.283
1QirEjVFJfxqXXgdF2YC1g,Freak (Prod. Slom),"lIlBOI,Wonstein,Chillin Homie,Skyminhyuk",,232294,False,38,Show Me the Money 9 Episode 1,2020-11-21,0.871,0.563,11,-6.047,0,0.274,0.1,0.0,0.101,0.532,105.004
2lHmx4nJOTGHx2PkEFMADF,"CREDIT (Feat. YUMDDA, GIRIBOY, Zion.T)","lIlBOI,YUMDDA,GIRIBOY,Zion.T",,247718,False,38,Show Me The Money 9 Final,2020-12-19,0.655,0.543,10,-5.94,0,0.262,0.567,0.0,0.087,0.383,79.968
0bX5XMCqEJvvaQ7SgjhHLh,"Win Win (Feat. Gaeko, BewhY) (Prod. BewhY)","Huh,DSEL,kaogaii,untell,Gaeko,BewhY",,307053,False,33,Show Me the Money 9 Episode 1,2020-11-21,0.587,0.812,7,-4.709,0,0.399,0.0956,0.0,0.0765,0.853,124.942
3sNpAUnxxQWeP4gnSdJXg6,"ON AIR (Feat. Loco, Jay Park & GRAY)","lIlBOI,Loco,Jay Park,GRAY",,250645,False,38,Show Me The Money 9 Final,2020-12-19,0.797,0.768,6,-3.566,0,0.0955,0.334,0.0,0.0723,0.725,123.987
3b80IqPWhMgFA4RXFQLpFz,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)","MIRANI,GroovyRoom,pH-1,HAON",,236106,False,38,Show Me The Money 9 Episode 3,2020-12-05,0.808,0.805,8,-3.835,1,0.0878,0.215,0.0,0.0932,0.597,139.927
5A7vLAI6oZpPjDfZeAFDyq,"Yay (Feat. Youngji Lee, JAMIE & Paloalto) (Prod. CODE KUNST)","Layone,CODE KUNST,Lee Young Ji,JAMIE,Paloalto",,253346,False,36,Show Me The Money 9 Final,2020-12-19,0.928,0.679,2,-4.567,1,0.117,0.527,0.0,0.105,0.934,130.005
16YSuCnEjfRU3ic7Zb7fFA,DDING (Prod. By GIRIBOY),"Jvcki Wai,YANGHONGWON,Osshun Gum,Han Yo Han",,226566,False,38,Dingo X Indigo Music,2019-01-13,0.83,0.769,0,-1.543,0,0.135,0.282,0.0,0.121,0.91,154.042
74iLM3khzrxThTy39JDQMC,119 REMIX,"Jay Park,Simon Dominic,Loco,Ugly Duck,Woo,Sik-K,Woodie Gochild,HAON,Gaeko,BewhY,Paloalto,G2,REDDY,Sway D,Owen,The Quiett,CHANGMO,Hash Swan,Keem Hyo-Eun,DEEPFLOW",,1240555,False,42,119 REMIX,2018-12-02,0.623,0.848,2,-1.55,1,0.219,0.0539,0.0,0.31,0.75,159.857
7GqAKBYPHaiLleRPu8z2op,BAND,"CHANGMO,Hash Swan,ASH ISLAND,Keem Hyo-Eun",,245874,False,44,BAND,2019-06-08,0.792,0.616,11,-7.947,1,0.324,0.0516,0.0,0.0678,0.455,142.989
47HVb1z5Yf0z4Dig4d51lc,Enchanted Propaganda,Jvcki Wai,,166153,False,31,Enchanted Propaganda,2018-07-06,0.565,0.801,7,-3.101,1,0.0503,0.411,0.000311,0.285,0.381,161.998
3NwnqCluETzLhHnzLyXBJP,Anarchy,Jvcki Wai,,176883,False,28,Neo EvE,2017-12-20,0.641,0.803,11,-3.952,0,0.0618,0.0398,0.00182,0.137,0.476,155.009
5CWo5ktCZUYNFK4oqd5VBB,Hyperreal,"Kid Milli,Jvcki Wai,Swings",,254189,False,29,Hyperreal,2018-01-20,0.679,0.921,10,-1.497,1,0.15,0.39,0.0,0.0979,0.932,176.969
5oxmx6B0kWTuCKgBzv8NpH,IndiGO,"JUSTHIS,Kid Milli,NO:EL,YANGHONGWON",,240502,False,43,IM,2018-06-24,0.845,0.644,11,-2.94,1,0.319,0.216,0.0,0.157,0.443,153.943
2pzNbCuGONzhCdfrehTfPY,IMJMWDP (Prod. By GIRIBOY),"GIRIBOY,NO:EL,BlackNut,YANGHONGWON,Osshun Gum,YUNHWAY,JUSTHIS,Jvcki Wai,Kid Milli,Han Yo Han,Swings",,319642,False,38,IMJMWDP,2019-02-21,0.777,0.895,10,-2.501,0,0.285,0.246,0.0,0.0974,0.658,146.054
7z4TxEA4mXG1ChgxXp7Mj3,"아마두 (feat. 우원재, 김효은, 넉살 & 허클베리피)","YUMDDA,DEEPFLOW,Paloalto,The Quiett,Simon Dominic,Woo,Keem Hyo-Eun,Nucksal,Huckleberry P",,345620,False,34,Dingo X DAMOIM Pt. 2,2019-12-03,0.782,0.592,7,-7.264,1,0.381,0.179,0.0,0.0822,0.581,149.694
7d96X14D38S3W5NnRgEMqc,zoom,YUMDDA,,115069,False,29,Breathe 2,2019-01-09,0.858,0.595,11,-7.7,1,0.206,0.469,5.1e-06,0.13,0.697,143.109
5zat3M63anEh7vaCRGIco6,119,"nafla,pH-1,Kid Milli,OLNL,Loopy,SUPERBEE,GRAY",,232500,False,33,Show Me the Money 777 Episode 4,2018-10-27,0.6,0.842,2,-1.305,1,0.13,0.0576,0.0,0.302,0.593,160.116
00YvEZqYSsmODe0zR6Ftep,GOD GOD GOD,EK,,225789,False,29,Show Me the Money 777 Episode 4,2018-10-27,0.717,0.7,1,-4.423,1,0.387,0.209,0.0,0.0801,0.369,189.964
7u4tNpzrsjSOVDA5eUvtL4,MOMM (Prod. by CODE KUNST),"Kid Milli,CODE KUNST,JUSTHIS",,200601,False,28,Show Me the Money 777 Semi Final,2018-11-03,0.772,0.91,5,-3.12,1,0.274,0.48,0.0,0.222,0.569,99.969
0awns037OT5FraMYo8jpUD,Wu,nafla,,165385,False,38,Wu,2016-12-18,0.682,0.741,7,-4.338,1,0.128,0.176,0.0,0.198,0.575,79.967
3JoZlEmhxOM9HrlA5NXbmu,"Cut Cut Cut (feat. Nucksal, Huckleberry P)","DEEPFLOW,Nucksal,Huckleberry P",,287040,False,27,YANGHWA,2015-04-13,0.493,0.968,11,-3.441,1,0.363,0.198,0.0,0.0776,0.44,167.969
1kG6aENoF6GP5p6SJQQDSn,"One of Them (feat. JUSTHIS, EK)","Huckleberry P,JUSTHIS,EK",,319561,False,26,One of Them,2017-11-10,0.693,0.934,1,-2.716,1,0.271,0.623,0.0,0.224,0.664,139.937
4U0TYw11umMawmTKUdrgTG,La Décima (feat. Han Yo Han),"Huckleberry P,Han Yo Han",,267120,False,14,La Décima,2021-06-04,0.772,0.897,2,-4.09,1,0.0661,0.171,0.0,0.0916,0.488,127.002
3smiCLepNEHyZzPD4W1btT,"Wayne Remix (feat. G2, Huckleberry P & P-type)","JUSTHIS,Paloalto,G2,Huckleberry P,P-Type",,133579,False,19,4 the Youth Freestyle & Remixes,2021-03-28,0.481,0.859,11,-5.63,0,0.333,0.055,0.0,0.291,0.713,140.457
4X1v4zOAkF1s48W1BLpdf1,Junk Flavor,"Lil tachi,YANGHONGWON,YUNHWAY,JUSTHIS",,232781,False,34,Cumpilation,2019-12-29,0.773,0.752,1,-5.69,1,0.291,0.0947,0.0,0.0695,0.638,165.923
1pzMTqvKABFaYYde4coFSg,SUN GOES DOWN (Prod. R.Tee),"JUSTHIS,R.Tee",,170323,False,34,SHOW ME THE MONEY 11 Episode 0,2022-10-29,0.723,0.804,1,-5.518,1,0.219,0.0425,0.0,0.121,0.428,124.016
6XQEZM1uwuHpsYLVEgYs73,I Could Do Dead (feat. JUSTHIS),"Dbo,JUSTHIS",,194951,False,29,I Could Do Dead,2019-03-09,0.871,0.725,8,-5.892,0,0.361,0.309,0.0,0.0923,0.786,140.917
1iM1dvbYP32cQqkhGfwIgm,BOMAYE,SILKYBOIS,,192115,False,34,BOMAYE,2021-05-30,0.802,0.737,10,-5.457,0,0.408,0.407,0.0,0.201,0.681,140.929
2UcpCe7sVfnawpEqmiTViH,John Cena,"YUMDDA,northfacegawd,JUSTHIS,Layone",,208541,False,31,Breathe 3,2020-11-28,0.874,0.877,2,-2.327,1,0.277,0.118,0.0,0.0442,0.771,139.87
3lLI1tkEXEKfwCRMdGnjuw,Gratata,"BlackNut,Han Yo Han,Swings",,154536,False,27,Cumpilation,2019-12-29,0.791,0.829,2,-4.101,1,0.209,0.058,0.0,0.154,0.326,79.97
0gISMgIdp3dzuQXy6wnZux,WONHYO,Layone,,169007,False,27,ITAEWON,2020-09-15,0.894,0.712,7,-4.283,1,0.243,0.0421,0.0,0.0697,0.654,140.025
5TrEGSYxJfPZl2BPX4ldFB,On the way to see you,Layone,,216000,False,30,Foxiboy,2019-12-23,0.695,0.715,0,-3.725,1,0.214,0.0964,0.0,0.124,0.333,88.758
592PgFIHXbWf0HGnoEeoQc,Totally Hot (feat. Don Mills),"ZENE THE ZILLA,Don Mills",,164545,False,34,돈색 머리,2017-09-27,0.777,0.664,9,-4.924,1,0.356,0.8,0.0,0.113,0.724,140.044
1S950WUAVJp2Q4Ecz413ze,Lululala,Uneducated Kid,,162250,False,26,The Chosen One,2020-02-09,0.732,0.799,1,-4.967,1,0.254,0.441,0.0,0.0953,0.666,195.098
6w82aOXjaomfMwHCJFWsLg,Racks On Racks,"Chin,SUPERBEE,Ck,Uneducated Kid",,209506,False,39,The Money Team,2021-01-21,0.777,0.676,9,-4.193,1,0.28,0.553,0.0,0.108,0.622,155.164
4eFXETUyAguBzHZ1KkOAAZ,Siren,HOMIES,,200142,False,40,Ghetto Kids,2020-05-15,0.77,0.536,4,-8.052,1,0.0804,0.865,0.0,0.103,0.642,140.015
5PFqdHy3b9PGgfns2uVpE6,400km (Feat. Kid Milli),"Han Yo Han,Kid Milli",,211400,False,37,Spirit Bomb,2020-03-28,0.662,0.876,1,-0.8,1,0.0459,0.0167,0.0,0.105,0.258,82.486
1GFS1xMbcAWXf5W0tSuZev,"Meeting is easy, parting is hard (Feat. Leellamarz) (Prod. TOIL)","Basick,Leellamarz",,231413,False,41,Show Me The Money 10 Episode 3,2021-11-20,0.549,0.793,2,-4.996,1,0.0955,0.0496,0.0,0.354,0.339,153.893
5UJTNrW72ZMubW2wKBf8g2,TROUBLE (Prod. Slom),"Don Mills,northfacegawd,sokodomo,Khakii,A-chess",,284977,False,32,Show Me The Money 10 Episode 1,2021-11-06,0.824,0.586,11,-6.778,1,0.0978,0.116,0.0,0.13,0.423,95.991
1F5MRky5joGXiNlsfUdaXa,Memories of You and Me,"YUMDDA,TOIL,KOONTA,Basick,365LIT,HWANG JI SANG,Song Min Young",,319106,False,32,Show Me The Money 10 Episode 1,2021-11-06,0.709,0.906,7,-3.223,1,0.0758,0.245,0.0,0.0903,0.75,82.5
3sMyDgDEGNCAOIvlEs6PR7,MBTI (Feat. Coogie & Loco) (Prod. GRAY),"BE'O,Coogie,Loco",,248513,False,37,Show Me The Money 10 Semi Final,2021-11-27,0.661,0.861,10,-1.836,1,0.059,0.3,0.0,0.105,0.703,148.035
3ijq6sRH7PgRabMb83VvQO,Wake Up (Prod. CODE KUNST),"Gaeko,Ourealgoat,SINCE,Ahn byeong woong,Tabber,Gwangil Jo,CODE KUNST",,370533,False,43,Show Me The Money 10 Episode 1,2021-11-06,0.782,0.872,7,-3.401,0,0.223,0.215,0.0,0.139,0.561,138.067
2eLe81VDUQ5f0xFfc9cMWz,"MERRY-GO-ROUND (Feat. Zion.T, Wonstein) (Prod. Slom)","sokodomo,Zion.T,Wonstein",,249752,False,47,Show Me The Money 10 Episode 2,2021-11-13,0.861,0.552,1,-6.712,0,0.0777,0.293,0.0,0.374,0.697,108.036
0AF50NdDzZ3cze2O0SyjXf,Dissonance (Feat. AKMU) (Prod. GRAY),"Mudd the student,AKMU",,273640,False,37,Show Me The Money 10 Semi Final,2021-11-27,0.736,0.558,0,-1.919,1,0.0552,0.0196,0.000193,0.368,0.697,100.012
5g2Ik0WJG9rqu97nCLcQhV,Limousine (Feat. MINO) (Prod. GRAY),"BE'O,MINO",,220681,False,49,Show Me The Money 10 Episode 3,2021-11-20,0.718,0.695,7,-4.231,1,0.0378,0.217,0.0,0.396,0.837,132.166
4t3Vgfjl9Sb6ZR5q5kGOUL,Without You (Feat. ASH ISLAND) (Prod. GRAY),"BE'O,ASH ISLAND",,227826,False,44,Show Me The Money 10 Final,2021-12-04,0.693,0.828,0,-3.249,1,0.0398,0.286,0.0,0.211,0.765,137.909
6JeleVHUHrdvgiFESE33ZU,MELODY,ASH ISLAND,,180423,False,49,ISLAND,2021-03-05,0.63,0.706,7,-4.434,0,0.0575,0.378,0.0,0.104,0.576,149.979
4f3E2bdBCYDvC0otoYcdXg,Paranoid,ASH ISLAND,,183490,False,43,ASH,2019-03-22,0.545,0.72,7,-4.997,1,0.043,0.0795,0.0,0.11,0.357,80.052
36kGkexLBfRK1hqdJ6qmaE,BREATHE (Feat. MINO) (Prod. GRAY),"Anandelight,unofficialboyy,BE'O,Geegooin,Mudd the student,MINO",,327624,False,40,Show Me The Money 10 Episode 1,2021-11-06,0.764,0.825,7,-3.332,1,0.0724,0.088,0.0,0.115,0.861,119.897
0k21uOz3txTfyA1a91QWTr,Acrobat,Gwangil Jo,,186666,False,34,Acrobat,2020-04-01,0.428,0.92,6,-3.961,0,0.342,0.02,0.0,0.11,0.651,179.787
3dDSzDCa39eiDRLMyl3xoE,Slow Heartbeat (feat. Ja Mezz),"Layone,Ja Mezz",,145071,False,32,Slow Heartbeat (feat. Ja Mezz),2019-11-20,0.72,0.735,11,-4.428,1,0.235,0.109,0.0,0.133,0.426,160.103
6o1qOsDj7z7WLnI4tz7HvW,"9ucci REMIX (Feat. Paloalto, Jessi, UNEDUCATED KID, The Quiett)","YUMDDA,Paloalto,Jessi,Uneducated Kid,The Quiett",,245655,False,26,"9ucci REMIX (Feat. Paloalto, Jessi, UNEDUCATED KID, The Quiett)",2021-09-17,0.808,0.698,1,-4.863,1,0.266,0.011,0.0,0.102,0.434,146.065
1cYDmIZtF2SGveyqhc7X1Y,"MOSS (Feat. MINO, BOBBY) (Prod. MINO)","Mudd the student,MINO,BOBBY",,244703,False,32,Show Me The Money 10 Episode 3,2021-11-20,0.715,0.739,1,-5.617,1,0.309,0.0458,0.0,0.0552,0.453,74.936
6dBXiX3nfKWb95pvhw2cLH,U.F.O (Prod. by GroovyRoom),"sokodomo,GroovyRoom,Uneducated Kid",,198480,False,24,"School Rapper3 Team-Battle, Pt. 3",2019-03-30,0.775,0.89,1,-2.712,1,0.197,0.266,0.0,0.127,0.815,132.041
6LSRHi9dycuaS83L0Yych1,The Roots (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda,GroovyRoom,JUSTHIS",,245613,False,34,Show Me The Money 9 Episode 3,2020-12-05,0.74,0.903,7,-3.719,1,0.224,0.185,0.0,0.133,0.769,129.453
4NB6ySrpKxw5ef1t3QgINC,Tricker (Prod. GroovyRoom),"MUSHVENOM,GroovyRoom",,254760,False,26,Show Me The Money 9 Episode 3,2020-12-05,0.695,0.902,11,-4.565,0,0.21,0.0317,0.0,0.249,0.475,115.927
6KRLNVGTXLZI2gjwRmozAc,Want It (Feat. Paloalto) (Prod. CODE KUNST),"Swings,Mckdaddy,Layone,Khakii,CODE KUNST,Paloalto",,269813,False,26,Show Me the Money 9 Episode 1,2020-11-21,0.791,0.808,8,-2.692,1,0.238,0.274,0.0,0.217,0.724,90.1
1yO2Tdk9kigVegslEzEWPN,Upgrade 2020,"Swings,CODE KUNST,Paloalto",,253800,False,20,Show Me the Money 9 Episode 2,2020-11-28,0.759,0.814,10,-4.406,0,0.311,0.232,0.0,0.114,0.425,110.029
0jbjJFQsatcRCswxTl9X7J,Mask On (Feat. Paloalto & Coogie) (Prod. CODE KUNST),"Layone,CODE KUNST,Paloalto,Coogie",,237986,False,18,Show Me The Money 9 Episode 3,2020-12-05,0.899,0.635,9,-5.086,1,0.122,0.378,0.0,0.107,0.635,140.012
5fV59hTTF805bqlzmI3TcH,"GRAIN (Feat. Dynamicduo, BewhY)","untell,Dynamicduo,BewhY",,257265,False,20,Show Me The Money 9 Semi Final,2020-12-12,0.706,0.841,9,-4.032,1,0.32,0.539,0.0,0.468,0.931,119.865
699iM8x19NFJx0MKsdqkqo,"Flashing (Feat. HanYoHan, OLNL)","Skyminhyuk,HanYoHan,OLNL",,254347,False,18,Show Me The Money 9 Episode 3,2020-12-05,0.811,0.844,9,-2.508,0,0.0873,0.125,0.0,0.12,0.842,137.994
1BVXVMH9da5wS4fe6vCVqS,"No Bad Dogs (feat. YDG, Zion.T) (Prod. Slom)","Wonstein,YDG,Zion.T",,225665,False,26,Show Me The Money 9 Semi Final,2020-12-12,0.83,0.585,7,-7.485,0,0.363,0.112,0.0,0.182,0.44,87.012
6yd5t2nC2Trq7XbtqaiLPU,Bakchigi,"kaogaii,Dynamicduo",,240840,False,17,Show Me the Money 9 Episode 2,2020-11-28,0.815,0.872,1,-2.297,1,0.159,0.018,0.0,0.362,0.736,129.005
30fu6wnX2c5J958GTnq63w,Perter Pan,untell,,233946,False,22,Show Me the Money 9 Episode 2,2020-11-28,0.626,0.725,10,-6.104,0,0.334,0.347,0.0,0.0881,0.623,132.044
1WUyKGWYfkZ5n9hb0w3WX3,Part Time (Feat. Queen WA$ABII) (Prod. GroovyRoom),"MIRANI,GroovyRoom,Queen WA$ABII",,198186,False,23,Show Me The Money 9 Semi Final,2020-12-12,0.688,0.795,11,-3.58,0,0.211,0.158,0.0,0.126,0.674,138.954
0S2tHfKyGUkRb1QWZos8R0,"Shit Is Real (Feat. The Quiett, GIRIBOY, Kid Milli) (Prod. By IOAH)","Swings,GIRIBOY,Kid Milli,The Quiett",,220900,False,16,Upgrade III,2018-03-24,0.861,0.771,9,-2.104,1,0.289,0.338,0.0,0.137,0.693,106.018
6uQ0YE1KVu7Ua3UpvahBTD,2007 (Prod. By IOAH),Swings,,196100,False,15,Upgrade III,2018-03-24,0.864,0.822,0,-4.007,1,0.289,0.188,0.0,0.136,0.624,129.002
3BA0aMD6fZIjh9qyidd22B,"Whistle (feat. nafla, CHANGMO)","Swings,Han Yo Han,nafla,CHANGMO",,237000,False,16,Whistle,2019-06-27,0.642,0.977,0,0.821,1,0.101,0.0724,0.0,0.576,0.555,127.949
7qyUYMwT1UBUFHtvL2EVAC,Dance (feat. GIRIBOY),"Han Yo Han,GIRIBOY",,175342,False,18,Exiv,2019-03-09,0.837,0.925,2,-1.738,1,0.255,0.12,0.0,0.529,0.761,122.959
3cu453ap9AdsmQRWzVrRm8,Icebreaker,"ZIZO,Layone,livur",,229933,False,17,Show Me the Money 8 Final,2019-09-28,0.579,0.886,5,-3.026,0,0.184,0.0272,0.0,0.102,0.646,176.045
5KJWVwTgRUSsqNUHQ8VknB,Yozm gang,"Hangzoo,Young B.,Hash Swan,KillaGramz,ZICO,DEAN",,283912,False,24,Show Me the Money 6 Special,2017-09-16,0.834,0.79,11,-4.482,0,0.371,0.172,0.0,0.222,0.684,138.02
1GeX7W2VtmtceoW9fzZ8Oc,This Is Me (Feat. CHANGMO),"Han Yo Han,CHANGMO",,184657,False,29,Han Yo Han,2021-09-14,0.543,0.926,0,-1.195,1,0.183,0.138,0.0,0.0723,0.627,95.245
51Y7jbTiH8xBDfLvRAxFFE,"Beggar (Feat. YUNHWAY, Jhnovr, JUSTHIS)","GIRIBOY,YUNHWAY,Jhnovr,JUSTHIS",,269533,False,32,Fatal Album Ⅲ,2019-12-02,0.848,0.795,1,-3.315,0,0.0856,0.41,0.0,0.18,0.871,130.054
7xhy5fAUMHuX5fJ3R8OR1N,Fadeaway,"Jvcki Wai,Coogie,Paloalto,The Quiett,Bassagong",,183536,False,34,Fadeaway,2020-05-29,0.636,0.651,8,-4.476,1,0.325,0.00801,0.0,0.127,0.376,113.446
6edZem9rKwPzzGe2IAmIiP,"iii (Feat. Basick, Kid Milli & Paloalto) (Prod. CODE KUNST)","Layone,CODE KUNST,Basick,Kid Milli,Paloalto",,235186,False,29,Show Me The Money 9 Semi Final,2020-12-12,0.821,0.833,10,-3.291,0,0.219,0.464,0.0,0.15,0.74,135.972
6UgKRF9v8QTi7W6COkRU0v,MSG (Feat. PENOMECO),"Dynamicduo,PENOMECO",,217626,False,32,OFF DUTY,2019-11-26,0.83,0.81,2,-4.678,1,0.176,0.0764,0.0,0.341,0.599,124.962
1Y0sO3qfxWwO6Ik72eRapx,DOG OR CHICK,DAMINI,,157888,False,0,DOG OR CHICK,2022-02-04,0.828,0.945,5,-2.87,0,0.356,0.246,0.0,0.125,0.774,140.944
1o2PvMDh6jZ6zyhR8upKHR,Prime Time - Remix,"The Quiett,Odee,CHANGMO,Hash Swan,Dok2",,284885,False,32,Q Day Remixes,2019-01-29,0.693,0.886,0,-4.869,0,0.402,0.191,0.0,0.0826,0.746,183.254
2J5fF0d4ePNQfPRIS1LGJU,+82 Bars,SUPERBEE,,271937,False,29,First Album : Rap Legend,2017-12-30,0.781,0.818,1,-2.234,1,0.228,0.0309,0.0,0.137,0.444,143.016
6j7LH26zch6rK1qxkuTZhb,"Pass the Rhyme (feat. Changmo, Dok2)","SUPERBEE,CHANGMO,Dok2",,194890,False,30,First Album : Rap Legend,2017-12-30,0.823,0.883,8,-2.315,0,0.21,0.239,0.0,0.139,0.838,89.991
2U4LQtlVGtTx9ZAKPEY2Dn,5 Gawd,SUPERBEE,,154919,False,27,How to be A Happy Boy,2017-05-02,0.961,0.831,1,-3.265,1,0.0968,0.0225,0.0,0.077,0.803,127.016
6OkseHBCi3Cf53nsi45ffK,"Keep Going (Feat. BewhY, nafla, ZICO) (Prod. By IOAH)","Swings,BewhY,ZICO,nafla",,280221,False,20,Keep Going,2018-04-28,0.821,0.904,1,-3.436,0,0.31,0.548,0.0,0.116,0.912,119.024
4hru8jF2LrRpPaLri7fOAz,Trouble Child (Full Ver.) (Full Version),"SUPERBEE,Uneducated Kid",,183608,False,29,Catch Me If You Can,2019-04-03,0.619,0.875,11,-2.111,1,0.258,0.111,0.0,0.218,0.368,74.231
1VHx7hzQWgDM5ekRVc8OIT,Fake Rock Star (Feat. NO:EL),"Swings,Han Yo Han,NO:EL",,199062,False,22,Stuck Together,2019-07-06,0.847,0.947,6,-2.318,1,0.151,0.0372,0.0,0.0562,0.303,123.959
44FBR3Du5tHx1FlCT2XYCA,"Helicopter (Feat. Kid Milli, NO:EL)","Han Yo Han,Kid Milli,NO:EL",,169642,False,24,Helicopter,2018-05-23,0.801,0.953,8,-1.034,0,0.253,0.106,0.0,0.345,0.804,132.967
3LqM4Ly49qhBej4C6AoiYo,In The Morning (Feat. Bryn),"YANGHONGWON,Bryn",,195083,False,32,In The Morning,2017-06-28,0.901,0.801,6,-4.521,1,0.285,0.15,0.0,0.0853,0.507,105.006
3P9Mk7l84y8ib836sUU4nT,Business class (feat. JUSTHIS),"YANGHONGWON,JUSTHIS",,204569,False,33,Stranger,2019-02-16,0.831,0.816,10,-3.138,0,0.26,0.108,0.0,0.213,0.668,120.058
